feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label,attack_type
-0.7925207384327007,-0.11473644146689901,0.5049872789804571,0.8657551941701215,-1.2002964070557762,-0.3345012358409484,-0.4749453111609562,-0.6533292325737119,1.7654542402810969,0.40498171096095553,-1.2608839543350452,0.9178619470547761,2.1221561970126332,1.0324652605511468,-1.5193699659540134,-0.48423407286625136,1.2669111491866227,-0.7076694656187807,0.44381942814622843,0.7746340534293368,0,normal
-0.926930471578083,-0.05952535606180008,-3.2412673400690726,-1.0243876413342898,-0.2525681513931603,-1.2477831819648495,1.6324113039316352,-1.4301413779606327,-0.44004448669698376,0.13074057728609134,1.4412732890661155,-1.4358621511794394,1.1631637521549596,0.010233061019587049,-0.9815086510479509,0.46210347426327075,0.19905969557347003,-0.6002168771587947,0.06980208499001886,-0.3853135968617599,0,normal
0.11351734525124799,0.6621306745210463,1.586016816145352,-1.237815498826849,2.1330333746562666,-1.9520877995225019,-0.15178509503558324,0.5883172064845762,0.2809918677350327,-0.6226995198205939,-0.20812225035727533,-0.4930009346588331,-0.5893647569442118,0.849602097021025,0.35701548596504734,-0.6929095952606542,0.8995998754332507,0.30729952087660933,0.8128621188389601,0.6296288419236122,0,normal
-1.4208500913395996,-3.081469272174281,2.03945548039872,1.5770116226852433,1.3705378077260046,-1.4188133276199542,-2.68948646044087,0.34309087045546827,-0.7811280480893892,-1.983528918925296,-2.731787352514105,0.5481317958128827,3.980070943088976,-0.19738940671039062,-0.8741272811795384,1.3248706436928157,1.027577530837532,-4.548869491969871,1.6488589919950152,4.126792482635515,1,attack
0.09699596499271819,0.5951570254369136,-0.8182206832334725,2.0923872756854602,-1.006017381499702,-1.2141886127877322,1.1581108735000678,0.7916626939629359,0.6241198170521551,0.6283455092642799,-0.012246772846914623,-0.8972543714858315,0.07580455819372633,-0.6771617115121117,0.9751197334177512,-0.14705738150213865,-0.8254971967925115,-0.32138584165299344,0.4129314542756245,-0.5637245528039749,0,normal
-0.8222203955664315,0.2436872114919123,0.24496657110872277,-0.5069431753711298,-0.4710383056183228,0.2320499373576363,-1.4480843414973241,-1.4074637743765552,-0.718444221252436,-0.21344715171184725,0.3109075655980046,1.475356216949552,0.8576596232020194,-0.1599385299634271,-0.01901620790268883,-1.0025293646378088,-0.018513135992389903,-0.2886586389201379,0.3227185603380895,-0.827230943552323,0,normal
0.5193465142411723,1.5327389130025777,-0.1087601484568576,0.40171172209894146,0.6901439917111125,-0.40122047188583626,0.22409248181041677,0.01259240078179486,0.09767609854883172,-0.7730097838554665,0.024510174258942696,0.4979982912454495,1.4511436077950417,0.9592708260852069,2.1531824575115563,-0.7673475628880495,0.8723206367206782,0.18334200573835174,2.1898029332176723,-0.8082982853551515,0,normal
-1.431576922598303,-3.1206808774213335,-0.8317338490343484,0.4408863355710174,0.6323067401364548,-1.3857469244525285,-3.6253953804521353,2.8108330985071843,-0.37780159107337663,-2.358239922153805,-3.412520820635243,-0.058725884667801875,1.834421387080304,0.8205597231433246,-1.0001659676125805,0.8346911499553518,-1.36750996954831,-2.884730361211002,1.2101527942539552,5.494751848976661,1,attack
-1.594427658794367,-0.5993750229537729,0.005243699718183166,0.046980593764742055,-0.45006547147924364,0.6228499323474987,-1.0676204293825944,-0.1423794850212935,0.12029563171189886,0.514438834058749,0.7116148780888896,-1.124642091837869,-1.5341141707356223,1.277676821898509,0.33231401197959165,-0.7484865365565536,1.551151975522523,0.11567463429285867,1.1792971840638264,0.06751848141010895,0,normal
2.060747924881987,1.7553408424432044,-0.2489641484790735,0.9715709509543554,0.6453759495851475,1.3686315575323487,-0.9649234605801045,0.6860514599984393,1.0584244868495878,-1.7587394864231143,-1.183258512665775,-2.0392321777601006,-0.26940683444455765,0.7175422557959621,1.502357052096028,0.07409478041977519,1.6286155455712918,-1.3801014582148914,-1.7033824393551547,-0.05554769889661878,0,normal
0.3840654489393073,-0.03269474809409311,-2.0674421000398766,-0.08912003951278841,-1.3044695005048532,0.6696725488300385,0.36659824609684827,-0.9398797863273552,-0.5138669173366935,-1.0592135218889516,-0.06267909727317188,0.9551423205012383,-0.9857260463355437,0.5040465155178444,-0.5302576183724408,-0.7928728322623442,-0.10703035995455783,-1.035242322419374,-0.553649305347182,-1.1978778925888485,0,normal
1.9647251329163893,0.03526355197172861,-0.6997255079925854,0.21397991073422196,-0.11232804969082963,-0.2209695995332226,0.6141667000434252,0.7575077100473051,-0.5305011476105275,-0.57581824064468,-0.275051697151644,-2.301921164735585,-1.515191062198552,1.3668742674445244,1.6449677135012837,-0.24903603955637832,0.5765569630557664,0.3112501545435361,3.0788808084552377,1.1195749114345768,0,normal
-0.7197726718982935,-3.476828672577737,-0.31428444498211405,1.1701049931190015,0.6350886564058494,-2.9583944205264103,-4.6137242404718215,-0.14688574432309698,0.3589162058131379,-0.8996965095419516,-2.5220787906035023,0.9292990827157187,3.2320229017485644,-1.872183244039293,-0.6564820110642102,1.8427768457447153,-0.6916215947838884,-4.428941413460024,0.4490743861218156,2.874135806038863,1,attack
0.3343224671141144,-0.6118715915071808,-0.10640569854368276,1.5296105939423494,0.7407968325683256,-2.023266094693432,-4.559545280468164,0.07067148961148217,-1.2797038013145998,-2.6122863829024396,-2.243649323507046,-0.6008831656234446,2.9157065472345365,-1.918462704752627,-2.7563774189022,2.0592580278858126,0.8465417471669487,-5.216157980174966,1.424024944935799,5.008322660374988,1,attack
-1.6694052811213718,0.543360192379935,-0.6626237589458467,0.5705986685931593,-0.7632591565425169,-1.804882100664519,-1.6275424378831627,0.048084946661381994,0.25972250172148187,-0.9043166251044086,0.6385924587773739,-1.6615200622689599,-0.06607979864731657,-1.2110161997624564,-0.6518361078021592,0.047398671316414016,-0.8604133652839524,-0.38455554422982535,1.0062928092144405,-0.5768918695231487,0,normal
0.8356921120651418,-1.129706854657618,0.5298041779152828,1.4415686206579004,-2.4716445001272893,-0.7968952554704768,0.57707212718054,-0.2030453860429927,0.37114587337130883,-0.6039851867158206,0.08658978747289992,-0.15567723539207948,1.1677820616598074,0.2544208433012131,0.3376026620752022,-0.4118769661224674,-0.48760622407249354,-0.4325581878196209,0.39445214237829684,-0.42098448082026296,0,normal
0.28977485689641286,2.0754007986454384,0.8711247034316923,-0.32602353216784113,1.2012139221639448,-0.4080753730215514,-2.038124535177854,-1.008086310917404,-1.8707919210258557,-0.35151348404130867,0.0184183791895517,1.6764373122752827,0.32692737376416264,-0.21910052880886424,0.8294055811834892,-2.211135309007885,0.23561455810856594,0.7708651938869668,-1.4785862457798415,1.143754043206929,0,normal
0.3384964074944141,-0.4152879139008013,0.6327818661062848,2.270692857804396,0.18186625505849516,0.24822058630033608,-0.4593608995402441,-0.8498443694647918,0.8303358165442456,-0.8560838259088672,0.07156623721939247,-0.4776574467651167,0.47897982574639203,0.33366210528694845,1.0375399442578994,-0.5100163988547471,-0.26987493529337125,-0.9787637157823074,-0.44429326007611136,0.37730049304485197,0,normal
0.1651335362278249,-3.4434535561549366,2.1617677953811185,2.3222792160567294,1.8048743049138536,0.34065510162932977,-4.740940555332868,-0.30999244402011883,-3.1069456781637053,-0.28529195500221904,-1.8597404929328274,-0.6062297270847626,3.4346232204207663,-2.1363880900094054,0.26614589128295885,1.4330879840352841,0.45501935414746086,-3.5128361114777227,1.8057018712432862,4.480819561282331,1,attack
-0.7904744554453119,0.4714683571359957,1.8820244964750337,1.3454200461549777,1.5931866266393973,-0.5112156764311853,-0.9896048202585809,-0.12578692009964815,0.055724912288694604,1.0941915184709485,-1.6924646297148194,1.5295503194606137,-0.15800789857898942,-0.42688106994742003,-1.0121043752601677,-1.6548566718657698,0.8231705839619146,0.07331796718840389,-1.2899608997410539,-1.295078772063616,0,normal
-0.3357846992901282,1.669021525289393,-0.2595913513636048,-1.5031429531181062,-0.24574306408594407,-0.2727235697476702,-2.6968866429415717,-0.05429486651781221,-0.23093453020867796,0.6962063648134184,1.8489560949453452,1.1265650295477574,-0.2688886905548305,-1.1065259087416701,2.5733598032498604,0.05921843401448826,0.013929291912946203,-0.024125087110003277,0.19808476076785533,-0.14436041192394275,0,normal
-1.1655170872977632,-3.0681471732177035,1.25940860505946,0.4232165861180135,0.6785936190129884,-1.4297104832368392,-4.22212857365015,2.4386552478739865,-3.979195237652439,-0.6898294145689403,-1.268020956789256,-2.624035288582457,2.8119670000205974,-1.3823399087068207,-3.5871177830516885,0.5260501144691813,-0.7649512859232608,-2.4863322919527926,2.2603710326540343,5.528490631997358,1,attack
0.7216720640432349,-1.129051771217229,-0.5245202662797737,0.48937456122791806,-1.2221278088919454,0.7129984301723881,-0.24032539815813486,-0.37482080754959723,0.7109599682034917,0.4442633114860399,-0.3609661658190799,1.159329803364248,-1.0810633275998973,0.6159356069442637,0.5931012579683838,-0.3095464393139903,0.326133022242118,-1.2511135763853032,0.924027019206901,-0.18490213644298903,0,normal
-0.5227230205190395,1.0490092258368893,-0.7043436905427592,-1.4084612963635597,-1.5566291735239037,0.6060099513456396,-1.280429352496283,1.7547941819843647,-2.081929407883722,1.6964563682900382,0.2110174672026184,-0.09671311187039239,-0.5449190868089495,0.39913611435207075,-0.03763470242484838,1.103301882016522,0.11422764866203965,0.1503017614618776,-0.36361221221385587,-0.056945623721067457,0,normal
0.3078017688920592,-1.7101683926566253,-1.348185422105713,0.743264094022715,0.17086543812794186,-0.18398333635267913,0.01843393306539316,0.34758170536167105,-0.5397596803093615,-0.7783047254023127,0.19584525509768155,-0.978372777615032,0.40825275571447184,-1.7025836042378404,1.0291556373256436,0.472597482413043,0.25602973431387566,0.9826909839455139,1.6654744444625766,1.0143700650181304,0,normal
-1.8408742313316453,-1.2795769667357015,-0.6248185776956788,0.026091050210833786,0.517659020469123,-0.7257438131534656,0.18676676447707832,-0.7553829323533225,-0.6115178029919482,-1.4066610968482223,-0.9232332461109043,-1.3516846056163336,-0.9758732529773327,1.0536417966078395,-0.949398888831943,2.632382064837391,0.4933179008808892,0.1848361236948739,-0.8583577801812133,0.7003098794089911,0,normal
-1.1674929066553008,-2.3992784173319497,3.852246413544253,0.8705814575271286,2.5407127279758286,-2.2393171360546233,-4.002139846726257,2.705462894926808,-1.9551924870471944,0.031112291505526635,-1.8063542138314097,-1.1131118320685753,3.787062333156467,-0.038344593084299494,-1.557796126116671,-0.26635791783039986,-0.38151261628230065,-4.48612137092792,1.2502592104065267,4.877607634553877,1,attack
0.17770100093325383,-1.3353443587101013,0.3801978510059632,0.6105857452838231,0.5597904479310398,1.0807807255546218,0.8339221545489041,0.4591800792284367,-0.070165711458647,-1.660960933515991,0.42961821913258585,0.20768768716311115,0.2715788371953735,-1.2767485758203097,-1.0810565404082624,1.0531528533329035,-0.03955515385665504,0.6815006973726244,0.02831837613045931,0.029756139495743236,0,normal
0.9382838059759977,-0.5160447282173739,0.09612077694098344,-0.46227528870504275,-0.4344962274323156,-0.30917212346863937,0.22213377163371276,-0.4787486216634771,1.2557561255735208,-0.8946073022195039,-0.18687164416135904,-0.4397310582741749,1.4469778843537329,0.19655477651157463,1.0318445394686349,-1.485560373036972,0.26705026586925884,0.889630795623437,0.08228398927542419,1.0654803750653512,0,normal
-0.5172884501003722,1.40934744018558,2.2988981236192503,-0.36283856043965906,-0.4455025214007718,1.453384477117701,1.5795721457307124,-0.5228600271532683,-0.42018681709585753,-0.2817846088605074,-1.344450511034277,-0.9186519464841982,-1.0041407667520679,-0.7677975651041284,-0.034684887386781105,0.23421473253652023,1.5505004928140769,-0.998354040738791,0.9843223984765838,-0.21398884422550896,0,normal
-0.049463709652432936,0.6748194921666035,-1.1227220215622986,0.3824097461840506,0.16645220821305598,0.4924512640081488,0.2891686439078181,2.4553001399108942,-0.637739984251316,-0.5309969550018176,-0.6231405264247644,-0.5554771191602547,-0.6373871273065177,1.1890165311075518,1.4205042479898549,-0.5707462937494763,-0.8323555731042287,0.4714155563864041,-0.5522230442809716,0.6329318177555111,0,normal
-0.3889320595662273,-4.037032346974543,2.83966707660552,2.7625190303473,0.7786507112057668,-1.9238422708647203,-3.6812859655043897,1.2691190492783233,-0.6696811565865964,0.22886827227494755,-2.6910533767809346,-1.3489423007127614,1.7753353660864188,-1.7418290826529481,-2.2127330612076648,3.098424665577844,-0.1719867394936035,-4.014814783737517,1.3082697434338209,5.445328810451284,1,attack
2.5269324258736217,-0.5308687729203206,-0.48943944251822213,1.044160877069072,0.6818914896263114,1.8467073257360336,0.5839281853259639,-0.35929209078705954,0.5906548306923093,1.1087035805829077,0.8204821811973643,0.5072740311072979,1.066674689589154,1.1692955904456728,1.3821589910375272,0.6487098875896427,-0.16711808031685435,0.14671368643332283,1.2065089665083568,-0.8169356709872361,0,normal
-0.22318177154462582,-2.9146270443046722,1.320906698210276,2.2450932198590774,1.5825384697100562,-1.4897041627725873,-5.327007497209214,1.680915825318519,-0.6827412481183515,0.3819184568140581,-2.8218843842398855,-0.3314947285103688,3.4040382778117015,0.5665542370524452,-2.2749016207208195,1.5828883278303958,0.9535210692591072,-4.051993612220057,0.8782590249560447,4.451025529901507,1,attack
0.48177666944224506,-3.5478035313883716,1.4251315494223344,0.26652054231260525,2.5864860306149953,-3.059327615712511,-4.526073203500883,1.3118741343558191,0.23729859997491354,-1.84708652756439,-3.0693056759800834,1.3305120132662824,1.706640693684702,-3.209704999331111,-1.739591638280535,0.8018125777074454,-0.6756082575881452,-3.5302462880770618,1.5684933532777718,3.692856906266471,1,attack
-1.8721594790884213,-1.6488309036971667,1.9423630532341194,0.8674654934723955,3.2380763977378186,-2.6062254772548887,-5.492676527154034,0.24275418941005378,-1.3738114456149246,-1.5379968171687102,-2.7553422071432148,-0.1985896596600108,1.9031151699105018,0.43286556136223053,-2.2617572667264363,2.4211626336481844,0.688349905920272,-3.781849516222631,1.8944599197387766,4.704644097020514,1,attack
0.05086767945001691,-1.19213570184488,1.4886830449769286,1.6756451148402909,1.301703707402926,-0.09602349547926337,-4.643543658288564,2.735602692202114,-1.3683833799037703,-3.2121113686094502,-2.3860017343760958,-1.2316967136491885,3.9952981430896704,-1.6635230220134203,-2.625789521548647,-0.5856739288854744,-0.10668175970650878,-6.662482062005372,-0.2592101839791503,5.017350193147497,1,attack
0.7858001586508322,0.42545756178496474,-0.966976143129213,-0.047711356141979855,-0.003602539090568403,-1.1583646891925423,1.5033983017671506,0.8773622905756714,-0.22096417382966393,0.02688583899453078,0.20838280794755248,-2.0417348684242906,-0.24717738252059693,-0.6819842479977986,-1.0016200098949155,-0.2811002928859549,1.7976865268495226,0.6408428612670098,-0.5711789897827968,0.5725827813561586,0,normal
0.8075003561684752,-1.5966545490645425,1.3517922451956326,0.31970457954620457,2.089662715303743,-1.1426553255069865,-3.0719581362015624,1.5698340609732677,-0.27867271394009174,-2.31657147805197,-1.1967120836525593,-0.3530454514819079,5.2299154667262115,-1.700086860800597,-0.44364228516861814,1.5017775855227042,-0.3057934440718804,-4.722488569430737,1.0043453313122528,4.681101483405116,1,attack
0.5228354880354996,-0.573700003938579,-0.02435459226098284,2.1422703586118637,1.7275431701007113,0.4363236696740321,0.03800347816820029,0.1200313267182613,0.6135179727304166,-1.0227925651984056,-0.25737653742334515,-1.66858407387759,0.39922312260527926,0.647195939702741,-0.4831864622993739,1.5739867632900326,-1.225765663002341,-1.46437488020982,0.22445181855997198,1.0470983026121545,0,normal
1.6839276914578687,-0.45888426286894,1.0786808334312956,-0.03850846950070721,-0.17262729994081963,0.8836599374866724,0.6523228784134196,-1.5763921569842494,1.4765403497258958,1.3800913541474515,-0.6255627015095294,0.39580353343740904,0.4940301862827388,0.2606737658239071,-0.5503051538454201,-0.6716233679380516,-0.025554070991445278,1.1727290192593647,0.5436001545944323,-0.37061433208610595,0,normal
0.7716987106483447,-2.8485426206300755,1.1487657003721035,-1.7397137787780996,-0.36244094140313216,-1.1196698946261439,-1.2946814757209055,1.1608267873785192,-0.46770120131189136,0.3465038817307158,-0.04692057887918407,0.47704082722312147,0.07682189106025536,-1.2829922241885696,0.99626681944714,-0.4937565831613125,-1.556581898659751,-0.4281151609659125,1.5007597906343109,0.8502217421134929,0,normal
-0.3486521344078592,-0.3492577043184288,-0.3216350512173826,2.076747983560841,0.38193545223155334,0.43004164719106963,1.0302834540318422,0.23878915902651351,-0.2590421458207031,-0.19634984908497827,-0.07160125941406395,-0.03722223650984159,0.7276295436369798,0.05194588580729943,0.7326400772155792,-0.08071658010858232,0.07863519031609059,-1.9982006845321076,0.9163276747024814,0.3464884758979927,0,normal
0.9980101098596522,-2.8962553781936893,2.0883747047807275,-0.13958962815517376,1.1081828167375165,-1.0399059271255309,0.6127739050625697,-1.0534155631736561,-0.6237689606958051,1.9140313538667861,-0.19068240076334658,0.21743287317972287,0.8700677306887539,0.4956818879726045,0.15041890514357628,0.3649610024662251,2.403415585238275,-0.05761879703358539,0.2010990467149675,1.050654396007612,0,normal
1.1055259329579838,1.1870303055603801,0.6387302220291846,-1.1430049127304835,1.633431532301096,-1.146345393018688,0.30263546523903323,-0.7542758500193579,-0.06413834659299263,0.32876241030348075,0.32135721545027307,0.42192075423528475,1.613711269058647,0.45353430151397983,-0.24415663529064877,0.9640871682883576,1.1894704889246406,-1.2276078151369925,0.597400069849858,0.7011727423108983,0,normal
-0.297563503359992,1.3757068133116197,-0.15005558703252717,0.12557645347154262,-0.1730718242838696,0.015579047581467534,-1.0962750868952018,-1.4400508825942944,1.5945050632249722,-0.8469613483183278,-0.9913923494563072,-2.153390113603715,-0.6389617476895023,-1.3230897934074985,1.642015160136369,1.0098170893426341,-0.6881503451777238,2.2524358053443088,0.9817654869915943,-0.32483138350862245,0,normal
-2.4994057148735727,2.2909425725907413,-1.389572466763596,-1.6453987469568918,1.0225704320096403,2.439752406339273,1.3842728185105182,0.5639091200523596,0.594754341665286,0.8534155587803077,0.7589285897867651,0.2811914239693758,0.10420110395187607,-0.06259312789952241,-0.7539645888666763,-0.28067507686677406,-1.6929568141953855,-0.09833962679474989,-0.9885911071509176,-1.1035893172157711,0,normal
0.17989415115347845,1.3920022863445993,0.9183166060023132,-1.5705006036231774,-0.9896281365703375,0.9407711879882159,-0.9824873935383096,-0.2246331499970246,0.5500520990245519,-0.9683444548636353,0.1053755061459599,-1.3340254949182044,-0.6013676439512138,0.319781934142537,-1.5929937335316693,0.440474737960399,-0.019637798926681226,0.552489954417148,0.22391413406466143,1.3641404299738442,0,normal
-0.4666305777696197,-2.9506937731025644,1.4144593783077424,1.5099393862881667,1.440299472015857,-1.4955490197248538,-4.66914304403605,0.2717613417403498,-2.73083070105912,-0.031759523304462745,-3.7579693846781703,-1.243550253970215,2.4362473285317487,-0.11597466576658788,-2.4745557666258953,2.55160887473379,-0.3278660647013006,-3.959608573152613,0.4893455862468157,6.402084664776588,1,attack
-1.1875984190295128,0.3098207102270275,0.6337768809320985,0.41379909745149823,-0.1852876588777083,-0.12982069973342616,0.0438114719791096,-0.14700200162848862,0.9638791167949097,2.2105230015913513,-0.5574917850078337,-1.369802979579078,-0.0882820483512548,2.579709337654318,-0.8036745679697308,1.6391168054440675,1.6777008140764407,-0.5535882417079946,0.5689830791852754,1.628396623128538,0,normal
-0.3791277409874871,-0.20358036010236177,-0.5816809139486437,-1.0147567306928669,-0.6492775450660071,-1.2239402667622565,0.03408346825922606,-0.7699732310586415,0.2337859117907477,-1.5558956462036273,0.33088023221445706,0.8335289616089246,-1.9937356425714554,0.37405656984757213,1.2276689924732922,-1.2096410186912054,1.6725723868377034,0.4190190093660452,-0.7050118557584089,-0.05576907765770601,0,normal
0.5583269125217224,0.0760053914124115,0.5387559924463692,-0.9206735930793662,0.169360824036078,-1.4137144969049802,-0.11122606134870032,-0.9039076414647897,-0.7355299425897666,1.2360931752104374,1.091310120594269,0.609138120907177,-1.092312764672579,-0.3164084496948019,1.2130976999791834,0.14171691363990474,2.319329539981694,0.39331783939437187,0.1920491164900316,-0.3091164642025014,0,normal
0.13354090478228192,-0.15246983638054348,0.7081086766885905,0.9567023167945841,-0.7859894605079495,-1.331232953557778,-1.8362053731032966,0.5079913269125437,-1.1033666061738736,-2.152890592952483,0.3885786045309641,2.4929995174327906,-0.006070911539893324,0.8384907744516419,0.08182935854756501,-0.09888965319114267,0.9190764829877686,-0.29027454418865134,0.26739231407190295,0.3216978061960136,0,normal
-0.6680904536430488,0.9920423495365228,-0.17495975669540864,-0.7557451594928447,0.5365098435704035,-0.8984679817910373,0.028181157369128247,-0.009118996644203544,1.085895565831578,0.4746982328799528,-0.025026958745143917,0.8177662992002871,1.3902075490173134,0.5578103063518622,0.010352619843380607,-1.3118362323501596,-1.0651136630753726,-0.30522470435466764,-0.6095122021592831,-0.186971302985446,0,normal
0.056649924897107164,0.5296927543567308,-0.07049877805909122,0.4865016438262019,0.06447441481012024,-1.9754665663538713,-0.9393353938187543,-0.14408755572161547,-1.2096947428411076,0.5999287299962045,1.5307508323436974,1.2187618516973167,-0.213442870930208,1.490726136849952,0.14866745720211172,-0.3370859711180397,-0.6134026635409398,-0.30246968648812833,-0.38817681854122876,0.1704162223754877,0,normal
0.1605739810498646,0.0030460201534144695,0.43693816974634986,1.1906462747863413,0.9495541354413237,-1.4848979684499035,-2.553921134901955,0.9343199112392737,-1.366878698415421,-0.22476540189268354,-1.1701130260593595,-1.8019804375800197,0.541462728204788,0.7591551603026468,-0.5765104007267194,-2.59104229214491,-0.5462444482524828,0.3918040054025465,-1.4789115687741285,0.1833599197791556,0,normal
-0.015309849172995557,0.5792914996010884,0.11958036841415326,-0.9730689408815555,1.1965715016644913,-0.15852957302697002,-0.02730453950993186,-0.933267959073196,-0.4432822511915103,-0.8848027140269009,-0.17294605992342302,1.7117084801423437,-1.3719011429313563,-1.6135613978767411,1.4711703274936085,-0.20932367715186612,-0.6690727386599166,1.0399046873960764,-0.6056155397368641,1.8260097135469362,0,normal
0.6779258713392691,-0.48791140814570266,2.1573082132655035,-0.6057149230033384,0.742095372009307,0.2992925804064919,1.301741289398798,1.5615111967268527,0.032004149065766624,-0.7534178703461835,0.4599721429391164,-0.6777153697521061,2.013387247526623,0.13653533108273744,-0.3653215513121087,0.1846803058649084,-1.3471262895296965,-0.9716140385106515,1.2004139079444254,-0.6568942789713957,0,normal
-1.6387660630994665,-1.9846354794500252,2.4778660299384554,1.6855946679168452,2.3874870874959693,-2.292935799498197,-5.388962022971139,2.435995911246785,-1.6509052681015626,-2.0321692829464495,-1.185912007437827,0.005584953226352329,3.6105423661825538,1.1541033021900549,-2.8231243187140107,2.2317069301412937,0.40263768443965253,-3.9700104565131578,2.853161065919105,4.7647712932928235,1,attack
